00:01:59,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:40,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:43,B
00:02:52,B
00:02:52,B
00:02:52,B
00:02:52,B
00:02:52,B
00:02:52,B
00:02:52,B
00:02:52,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:32,B
00:04:49,E
00:05:02,E
00:05:04,E
00:05:04,E
00:05:05,E
00:05:05,E
00:05:05,E
00:05:05,E
00:05:10,E
00:05:10,E
00:05:10,E
00:05:14,E
00:05:18,E
00:05:18,E
00:05:19,E
00:05:21,B
00:05:22,F
00:05:22,F
00:05:22,F
00:05:22,F
00:05:23,E
00:05:27,E
00:05:28,E
00:05:30,E
00:05:30,E
00:05:35,E
00:05:36,B
00:05:36,B
00:05:36,B
00:05:36,E
00:05:41,E
00:05:41,E
00:05:45,E
00:05:47,E
00:05:49,E
00:05:50,E
00:05:51,E
00:05:52,E
00:05:53,E
00:05:58,E
00:05:58,E
00:06:00,E
00:06:04,E
00:06:05,E
00:06:06,E
00:06:06,E
00:06:07,E
00:06:09,E
00:06:10,E
00:06:10,E
00:06:11,E
00:06:11,E
00:06:12,E
00:06:12,E
00:06:16,E
00:06:16,E
00:06:16,E
00:06:17,E
00:06:18,E
00:06:18,E
00:06:18,E
00:06:19,E
00:06:19,E
00:06:19,E
00:06:19,E
00:06:19,E
00:06:19,E
00:06:19,E
00:06:21,E
00:06:21,E
00:06:23,E
00:06:24,E
00:06:25,E
00:06:26,E
00:06:26,E
00:06:26,E
00:06:28,E
00:06:28,E
00:06:30,E
00:06:31,E
00:06:32,E
00:06:32,E
00:06:35,B
00:06:35,B
00:06:35,B
00:06:35,B
00:06:35,B
00:06:36,E
00:06:36,E
00:06:38,E
00:06:38,E
00:06:43,E
00:06:45,E
00:06:47,E
00:06:47,E
00:06:48,E
00:06:49,E
00:06:53,E
00:06:55,E
00:06:55,E
00:06:57,E
00:06:58,E
00:06:58,E
00:06:59,E
00:07:09,B
00:07:09,E
00:07:12,B
00:07:14,B
00:07:14,B
00:07:18,E
00:07:23,E
00:07:30,E
00:07:30,E
00:07:50,E
00:07:51,E
00:07:51,E
00:07:56,E
00:07:57,E
00:08:00,E
00:08:12,E
00:08:21,E
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:29,B
00:08:35,E
00:08:50,E
00:08:56,B
00:08:56,B
00:08:56,B
00:09:07,B
00:09:22,E
00:10:29,E
00:10:43,E
00:10:46,C
00:10:46,B
00:10:58,E
00:10:59,B
